Ia,Ib,Ic,Va,Vb,Vc,fault_type,location,A,B,C,G
0.190247522292907,0.190297402235265,0.190342449810389,1.13088402425036,1.13099852986308,1.13166172158004,NOFAULT,near_load,0,0,0,0
0.771964864767603,0.680080422801493,0.187057161319287,0.304098251591916,0.366557209105257,1.10800411793079,LLG,mid_line,1,1,0,1
0.190309007397913,0.19022541392944,0.19034240971551,1.13084169887296,1.13106812859154,1.1317078146616,NOFAULT,near_load,0,0,0,0
0.693189412245914,0.69927449567475,0.692747056210437,0.521071070776099,0.569709700904916,0.551889962072738,LLL,near_source,1,1,1,0
0.189977042907778,0.190153309821973,0.190035025824707,1.12920810464089,1.13022024726251,1.13098265778809,NOFAULT,near_load,0,0,0,0
0.190203921533751,0.190257037464209,0.190292954413219,1.13083084858791,1.13104861645585,1.13095103322776,NOFAULT,near_load,0,0,0,0
0.1904248461661,0.190466950759525,0.190453311405024,1.1314983590182,1.13110914162452,1.1311707394386,NOFAULT,mid_line,0,0,0,0
0.225017859822417,0.364892144795223,0.169223677934831,1.1552421292191,0.679771954286208,1.08799912518376,LG,near_load,0,1,0,1
0.756985341940453,0.75294133201009,0.748365936115554,0.299076732764745,0.305689689622915,0.328898554570553,LLL,near_source,1,1,1,0
0.647296459744181,0.609712939754113,0.600397902349307,0.313817884256601,0.448871861634741,0.483228046093629,LLL,near_load,1,1,1,0
0.15869985928613,0.225744378323892,0.411080542475211,1.08760335110833,1.14275258316207,0.526305435813702,LG,near_load,0,0,1,1
0.190428878250136,0.190221281540572,0.190134864110523,1.14136676282976,1.13636726857338,1.13006553161762,NOFAULT,near_source,0,0,0,0
0.745113150560614,0.724192855432363,0.72470036002086,0.161530425327766,0.168868691054471,0.177790870614773,LLL,near_source,1,1,1,0
0.679519560035904,0.178290561728929,0.738938166082864,0.221719830002007,1.1013667027684,0.189460095479264,LLG,near_source,1,0,1,1
0.831777187091881,0.685726746841033,0.190161086029348,1.43854377201834,1.34683264966421,1.13134758974243,LL,near_source,1,1,0,0
0.779708521767399,0.721000339026748,0.745206068907771,0.164989304986731,0.164376388829039,0.169046892068968,LLL,near_source,1,1,1,0
1.01702075934958,0.79294674247818,0.174833487380302,0.202863087064007,0.215302246454399,1.09792690882782,LLG,near_source,1,1,0,1
0.189836272654938,0.189901146972325,0.190075014826869,1.13390896700063,1.13229110898979,1.13070173071847,NOFAULT,near_source,0,0,0,0
0.18573520629071,0.748421674082413,0.604327841453308,1.10363498587654,0.80962501751682,0.830155220888401,LLG,mid_line,0,1,1,1
0.798188167858338,0.756356849841133,0.777476491909209,0.114902868325652,0.117263001529256,0.116085683191128,LLLG,near_source,1,1,1,1
0.7156100090044,0.62894732058197,0.612577660762148,0.558599310376153,0.50373753848825,0.486292791569405,LLLG,near_source,1,1,1,1
0.709620134773621,0.652863972541443,0.677154004448378,0.243471832312659,0.324385291192635,0.347191947683826,LLLG,mid_line,1,1,1,1
0.190036898302854,0.190207695471004,0.189839157468754,1.13026925782995,1.12996847880108,1.13131100773326,NOFAULT,near_source,0,0,0,0
0.841395222168741,0.807841101647546,0.754577780243301,0.138972133704178,0.121010795955589,0.115229252875254,LLLG,near_source,1,1,1,1
1.0368665435459,0.792250080895413,0.831711262973366,0.165863232105635,0.328019947831659,0.378411785942306,LLLG,near_source,1,1,1,1
0.496811846367783,0.190149085923278,0.686733546002612,0.413341802078883,1.13134466069606,0.926673577369005,LL,near_source,1,0,1,0
0.190448880270875,0.190506974493392,0.190447709579256,1.13048840556235,1.13064281990436,1.13121847534657,NOFAULT,mid_line,0,0,0,0
0.223304370051278,0.445116513881995,0.160145875860888,1.14267645325984,0.501066614256186,1.09012392161855,LG,near_load,0,1,0,1
0.653623117860536,0.190192884144116,0.784610385788102,0.600684937409605,1.13054773072487,0.572621892535958,LL,near_source,1,0,1,0
0.19027323786053,0.190626779151235,0.189757041298655,1.12151633133638,1.13171242399976,1.13528865122865,NOFAULT,near_source,0,0,0,0
0.711237245057894,0.702282765772717,0.678121269188667,0.203024375396739,0.202892523229323,0.203143271212887,LLL,mid_line,1,1,1,0
0.547833118569178,0.190159415325929,0.662914534056707,0.828779749952408,1.13108283273637,0.64048426514846,LL,near_load,1,0,1,0
0.429263722834376,0.190381918403943,0.590025693995669,0.657903791135494,1.12994218955029,0.590541741091778,LL,near_load,1,0,1,0
0.865709349357873,0.638128922643958,0.663308489634577,0.388876693619573,0.915616549344074,0.969329082758253,LLL,near_load,1,1,1,0
0.497637940677347,0.162035219117824,0.217507778521526,0.422504338798097,1.09686129439747,1.13488265559321,LG,mid_line,1,0,0,1
0.199511059506823,0.522178255916278,0.453465527722396,1.11610850346343,0.620620334152386,0.495568121944675,LLG,near_load,0,1,1,1
0.694632392256635,0.160869322674699,0.21368954847284,0.356172036271591,1.10475553097775,1.12630807987934,LG,mid_line,1,0,0,1
0.679427516062342,0.678958605464725,0.678773750356133,0.515531046057052,0.515325407638847,0.506944101695104,LLL,near_source,1,1,1,0
0.448000469272111,0.190180096864088,0.63765483514347,0.476727293142219,1.13064559332963,0.877302781195085,LL,near_source,1,0,1,0
0.82742864101101,0.819125249579801,0.837269518051811,0.123757415713502,0.322446950003812,0.418711714323618,LLL,near_source,1,1,1,0
0.189860592230631,0.189626771617144,0.189840283128895,1.13419706844234,1.13143480506161,1.13249985958573,NOFAULT,near_source,0,0,0,0
0.635055264678675,0.629370004164527,0.612582855750878,0.278301689389083,0.27755150189419,0.276848564195596,LLL,mid_line,1,1,1,0
0.44763313762779,0.158464056884715,0.226082188655708,0.529795343105423,1.087348821715,1.14216921641652,LG,near_load,1,0,0,1
0.595037057719662,0.443812557271072,0.190151047279428,0.632053047939454,0.706327588813252,1.13123050140434,LL,near_load,1,1,0,0
0.165314230583726,0.849544825297597,0.785313632102939,1.09672565064722,0.47189627031377,0.471072982166432,LLG,near_source,0,1,1,1
0.5443618286244,0.162086892071102,0.214194985934337,0.370492360579388,1.10083933717997,1.13171087254999,LG,mid_line,1,0,0,1
0.190508006961607,0.19045590234525,0.190500676186007,1.13074932842055,1.13051832210682,1.13104557061458,NOFAULT,mid_line,0,0,0,0
0.190483983128319,0.190435332799987,0.190505587930175,1.13114751081656,1.13096076006312,1.13076112742955,NOFAULT,mid_line,0,0,0,0
0.764078234376578,0.638663062358401,0.683503067855677,0.369048492878949,0.33966852428296,0.364533980953901,LLL,mid_line,1,1,1,0
0.727629400772424,0.190232077000849,0.869965413385792,0.532999294958547,1.13103589148534,0.62493850880398,LL,near_source,1,0,1,0
0.515098606720957,0.514891375521832,0.515075057338149,0.504825782338803,0.505249740220999,0.505349053829101,LLL,near_load,1,1,1,0
0.466484849355596,0.190079216577987,0.625847582169483,0.641375204201231,1.13114529118431,0.586002296959982,LL,mid_line,1,0,1,0
0.84622073870778,0.733760051138475,0.660734957068484,0.378182757323436,0.321431911741934,0.308644557732314,LLLG,near_source,1,1,1,1
0.950494744147454,0.773835253845881,0.189748032618854,0.420844404777998,0.474789769363052,1.11279039694255,LLG,mid_line,1,1,0,1
0.209625546046929,0.599086213599959,0.162937438245489,1.12322245840364,0.307266083399121,1.10283906783076,LG,near_source,0,1,0,1
0.811972171884628,0.741129926149797,0.693050362881729,0.202463066199529,0.267201209584329,0.285845046950196,LLL,mid_line,1,1,1,0
0.190285948212242,0.1903396493212,0.190252473778745,1.13131578635361,1.13124774799373,1.1314236809429,NOFAULT,near_source,0,0,0,0
0.540348222609845,0.483413317194009,0.198335905909295,0.612495996885108,0.479888218558287,1.11556789173024,LLG,mid_line,1,1,0,1
0.408840769124463,0.159627768947841,0.225572434179802,0.535867245433538,1.08688933679621,1.14274898242878,LG,near_load,1,0,0,1
0.189854776496659,0.19019715059216,0.190225354056515,1.12850597129166,1.12919386989169,1.13078981489469,NOFAULT,near_load,0,0,0,0
0.771839962336753,0.712976917841002,0.75066697278371,0.156659878992281,0.158651308719998,0.159583650828023,LLLG,near_source,1,1,1,1
0.496187245751729,0.496085869736573,0.495962300591821,0.513339604054266,0.513120406250296,0.510838226356327,LLLG,near_load,1,1,1,1
0.6622123800355,0.655203986556212,0.643559120873915,0.245552059372934,0.245190007744138,0.246006892924964,LLL,mid_line,1,1,1,0
0.739620721130979,0.657907826668723,0.186532841689303,0.309448818131118,0.397039363475495,1.12841153669687,LLG,mid_line,1,1,0,1
0.190385635585887,0.190209912209329,0.19032388022344,1.13080222377636,1.13034980171318,1.13079610330082,NOFAULT,near_source,0,0,0,0
0.578756856377135,0.190277019465777,0.735907426718647,0.618947944224314,1.13033142213266,0.552912024151227,LL,near_source,1,0,1,0
0.22792875474475,0.396088078105333,0.157934135418251,1.14802061609855,0.555606373449979,1.08085789887984,LG,near_load,0,1,0,1
0.196236882639486,0.583398353280858,0.501010012885595,1.11119149248548,0.479484414639687,0.411646901389473,LLG,mid_line,0,1,1,1
0.836586040778143,0.804721810308887,0.755282660546188,0.116132447987016,0.139715277318108,0.124392627095052,LLL,near_source,1,1,1,0
0.48545540282529,0.494213485073518,0.504483370217674,0.504757989128498,0.514057712304428,0.513210156214575,LLL,near_load,1,1,1,0
0.184324747890787,0.720099836685506,0.622214026680584,1.10334648740492,0.251320596753322,0.267611630950944,LLG,near_source,0,1,1,1
0.724983980871354,0.721257546884788,0.721199500605529,0.159443713566529,0.161909096548843,0.173007847175165,LLLG,near_source,1,1,1,1
0.680292103934425,0.183821912804931,0.752353822392923,0.271403121944775,1.10434498735977,0.243151802226266,LLG,near_source,1,0,1,1
0.194718266421058,0.812106276316634,0.162084833501942,1.12047365871834,0.0970613320309621,1.11043641955595,LG,near_source,0,1,0,1
0.160903384343473,0.207332292003074,0.739148799356301,1.11312849335822,1.10851935454909,0.379756033477338,LG,near_source,0,0,1,1
0.537346999288972,0.19042739090732,0.666664743058509,0.655615498828352,1.13122143884145,0.598875494374872,LL,mid_line,1,0,1,0
0.584654339630598,0.195466560369955,0.656522122291164,0.503525546854449,1.10590539183993,0.410705968458843,LLG,near_load,1,0,1,1
0.938252555897407,0.816991062626772,0.909000567647601,0.114952297166474,0.324772508723313,0.406267543031221,LLL,near_source,1,1,1,0
0.810926685296325,0.844686921230564,0.821090314158969,0.134234044686224,0.374913484534324,0.484972081168947,LLL,near_source,1,1,1,0
0.592073819650219,0.564050167339976,0.5481391295921,0.374792314003447,0.515416997664518,0.543011874727051,LLL,near_load,1,1,1,0
0.570566974353853,0.161133070245774,0.214002204698883,0.358246472178973,1.10047364899426,1.13067186333157,LG,mid_line,1,0,0,1
0.595701237261824,0.618621124959544,0.606366840219268,0.334928234534098,0.340385460922015,0.333571894602705,LLL,mid_line,1,1,1,0
0.739308159162532,0.194902297722735,0.769598654650644,0.573777917736434,1.11983607485158,0.571477110997233,LLG,mid_line,1,0,1,1
0.222057039472215,0.431126638851305,0.161170464941635,1.14315306507544,0.512770947925677,1.09580804702655,LG,near_load,0,1,0,1
0.685908713631486,0.19015856610201,0.865526229407271,0.498715944289675,1.13144053199283,0.78395761670315,LL,near_source,1,0,1,0
0.676307822856632,0.537318220131352,0.19040885575494,0.585194383925091,0.671139529647207,1.13059074119299,LL,mid_line,1,1,0,0
0.559905736924843,0.411615235881223,0.190166449534407,0.601262816851211,0.731287221103017,1.13141252506032,LL,near_load,1,1,0,0
0.190623210869969,0.190565975824996,0.190650520567441,1.13060251081913,1.13073391914455,1.13118133669118,NOFAULT,mid_line,0,0,0,0
0.65854492605558,0.552244673215817,0.197495443417496,0.516153210492211,0.543706358002042,1.09599263334319,LLG,near_load,1,1,0,1
0.639864363829832,0.583881938538558,0.581847654273818,0.342145534747772,0.355784021565703,0.359066507118949,LLLG,near_load,1,1,1,1
0.794367759811286,0.700389650153412,0.724108264678043,0.202136979313217,0.221150899211108,0.230811218111851,LLLG,mid_line,1,1,1,1
0.190165225095031,0.553429810116031,0.396627999388394,1.13142821213198,0.720333029138867,0.815271613703831,LL,near_load,0,1,1,0
0.650536446492985,0.584070136153616,0.570990990208765,0.38031486193752,0.683698167188646,0.710092401298507,LLL,near_load,1,1,1,0
0.167204586459143,0.986726039692932,0.821964869019077,1.09660090579078,0.460385924237726,0.445678064122808,LLG,near_source,0,1,1,1
0.698490483138184,0.69577641766329,0.698452169113523,0.52961017393137,0.559379487039986,0.597404906080928,LLL,near_source,1,1,1,0
0.450874002497591,0.198814567625249,0.561391346675052,0.579061924542258,1.10835905764041,0.475634030925688,LLG,near_load,1,0,1,1
0.663313041690859,0.681313469024422,0.665788295792934,0.3049834932799,0.309601435913781,0.301666557908923,LLL,near_source,1,1,1,0
0.631403038491613,0.542801894699698,0.551963024075284,0.549067231000957,0.531258275859271,0.52271741156289,LLLG,near_load,1,1,1,1
0.190650853976116,0.190208059007855,0.190270917132336,1.14257251432916,1.14667226837016,1.12936800593057,NOFAULT,near_load,0,0,0,0
0.555395267854374,0.190477571052263,0.702809268242364,0.668376732347782,1.13086976526681,0.571144148376697,LL,mid_line,1,0,1,0
0.500504624451346,0.170531058424808,0.213582990162831,0.56986186916768,1.10212849476783,1.13952470484349,LG,mid_line,1,0,0,1
0.544868253731135,0.546435927784727,0.535014146042893,0.369738046980926,0.425337873586476,0.43053268582381,LLLG,near_load,1,1,1,1
0.846611837448594,0.810238851853816,0.820110649361767,0.084055333420562,0.350394620364213,0.410707289418152,LLL,near_source,1,1,1,0
0.191406172884881,0.644187482697464,0.544388735982447,1.10552656131072,0.316614239215354,0.372813968400061,LLG,mid_line,0,1,1,1
0.662990204512941,0.183814797203279,0.72728728686337,0.262620925130456,1.10301414513125,0.243367261885628,LLG,near_source,1,0,1,1
0.189878619367511,0.189265772044483,0.190128406092452,1.12666198989878,1.13159627009182,1.13249862394554,NOFAULT,near_source,0,0,0,0
0.630439907818758,0.572892283611354,0.589842584037066,0.341924738695859,0.351496625386984,0.352857597281019,LLL,near_load,1,1,1,0
0.780376478538383,0.713271509669781,0.752103513926426,0.158282396896901,0.168817134825707,0.166547324517813,LLL,near_source,1,1,1,0
0.666338071210934,0.64940685988836,0.659178787625915,0.239432538673801,0.244152506956392,0.246682366218367,LLL,mid_line,1,1,1,0
0.474957533782569,0.198659761692906,0.588589982566729,0.582847177415705,1.10762163894469,0.489057015200858,LLG,near_load,1,0,1,1
0.190764796928399,0.191153832588666,0.190200325437578,1.12637420485578,1.13055623075903,1.13361613326368,NOFAULT,near_load,0,0,0,0
0.748018959084013,0.660255425772638,0.691515697098091,0.240943149237698,0.290716879353636,0.30326040123107,LLLG,mid_line,1,1,1,1
0.668369811315805,0.183133385638364,0.70137281814808,0.290276676515847,1.10483598904173,0.391544655494168,LLG,near_source,1,0,1,1
0.178984058144666,0.699183343905143,0.678035267006624,1.09997519814153,0.593625410006827,0.576847101586829,LLG,near_source,0,1,1,1
0.680946815099837,0.680868355649633,0.681494130151292,0.306335691565763,0.306546119791956,0.306149375716521,LLL,near_source,1,1,1,0
0.519913019061474,0.190649625216914,0.676293151336018,0.6452121810125,1.13126052951635,0.555943490983636,LL,mid_line,1,0,1,0
0.71507060100575,0.620146405396919,0.689465578341835,0.349786922627768,0.334636201404815,0.358322624094728,LLL,mid_line,1,1,1,0
1.13590877171355,1.00746844769828,0.190156043822019,1.17642229902903,0.547913053295744,1.13133422201056,LL,near_source,1,1,0,0
0.829426592011942,0.834588708036616,0.829498875593586,0.119408272684483,0.478982558487522,0.579926800778687,LLL,near_source,1,1,1,0
0.197498955485413,0.573655661711718,0.44914488229784,1.10731716724896,0.473790657719607,0.540909202866725,LLG,near_load,0,1,1,1
0.569099216765312,0.161423702292665,0.213672338831443,0.357555108788848,1.10143530529282,1.1287139099139,LG,mid_line,1,0,0,1
0.1903525861519,0.190361949125788,0.190265868947613,1.13076424592431,1.1304860816924,1.13055134135044,NOFAULT,near_source,0,0,0,0
0.217635924300862,0.512660933846363,0.161533698399185,1.1346398744991,0.416310489686893,1.0965092448252,LG,mid_line,0,1,0,1
0.15819666195237,0.227679942388034,0.394232746336261,1.07838023212467,1.15448023264548,0.559201582646329,LG,near_load,0,0,1,1
0.467194068787044,0.161003821708292,0.220587251455574,0.460736660127821,1.09301438700228,1.13935560071364,LG,mid_line,1,0,0,1
0.563921762348427,0.567199275832748,0.56777335189063,0.376637201504512,0.377490477204789,0.376684697180014,LLLG,near_load,1,1,1,1
0.744207415152045,0.619949445377549,0.187309809999257,0.27393405085297,0.341871273840033,1.10468982386119,LLG,mid_line,1,1,0,1
0.697867692262698,0.694777681845201,0.69182752595793,0.525294436010609,0.53877507674195,0.524310364406054,LLL,near_source,1,1,1,0
0.190472791586542,0.190407976323943,0.190497809484758,1.13114705612349,1.13110562211666,1.1307144802154,NOFAULT,mid_line,0,0,0,0
0.562902707406221,0.16118818635824,0.213995673675229,0.358299531306895,1.10036816144805,1.13074436700457,LG,mid_line,1,0,0,1
0.674150726957279,0.190170065568952,0.82515647187336,0.759244111121474,1.13109573624357,0.827348396751099,LL,near_source,1,0,1,0
1.07105449150391,0.828842197129625,0.910826915302995,0.0636434976958524,0.154766519357549,0.176146546443694,LLL,near_source,1,1,1,0
0.218452167735381,0.436880348011586,0.170645519014275,1.14637252477948,0.609935118997943,1.09703322691216,LG,mid_line,0,1,0,1
0.190167489182264,0.785031554967214,0.625891437248763,1.13123206054462,0.588681656082605,0.756199222520474,LL,near_source,0,1,1,0
0.189848763999953,0.19029042591629,0.190084509211518,1.13059052793759,1.12971979169308,1.13162669038216,NOFAULT,near_load,0,0,0,0
0.550115678812694,0.535332219953655,0.553746399458226,0.370039525573932,0.450316988436857,0.456856887067152,LLL,near_load,1,1,1,0
0.761930574781292,0.728486210118455,0.733857436511539,0.179890567104237,0.158718506540077,0.188164663574625,LLL,near_source,1,1,1,0
0.774844763484608,0.703810511904326,0.70800781864356,0.203643449421314,0.202778435929338,0.202521991353925,LLL,mid_line,1,1,1,0
0.521618755436653,0.161175686921717,0.217115082169423,0.409001102379495,1.09676335811693,1.13429860432212,LG,mid_line,1,0,0,1
0.547020532982941,0.446377046286454,0.198987218379206,0.427402979340925,0.523354991639872,1.10827864779527,LLG,near_load,1,1,0,1
0.720021168601811,0.629461814175412,0.624455086722081,0.313762520165231,0.41378259236121,0.4417642261135,LLL,near_load,1,1,1,0
0.942154647452045,0.80893098962861,0.801220089737557,0.378551879414008,0.368097289561636,0.333691625356243,LLLG,near_source,1,1,1,1
0.223199632573313,0.435629184497833,0.160540383994922,1.14235785495973,0.504831549594053,1.09039898707177,LG,near_load,0,1,0,1
0.689499703485971,0.643041948176571,0.625295869571469,0.28106975206911,0.281218800432011,0.282547563678622,LLL,mid_line,1,1,1,0
0.199351407790028,0.777495949443255,0.161299383918549,1.11088469623141,0.143950953103424,1.12090360225851,LG,near_source,0,1,0,1
0.210328856449913,0.597264802043146,0.161913210734292,1.1269559230074,0.310176973964225,1.10477776779016,LG,near_source,0,1,0,1
0.832651610187007,0.638198364392117,0.619402895278304,0.383656840905086,0.644433377621518,0.685791606825402,LLLG,near_load,1,1,1,1
0.190539172490808,0.190584242517187,0.190613019729329,1.1306855037715,1.13072038054808,1.13095210852725,NOFAULT,mid_line,0,0,0,0
0.693690696599064,0.161246888699478,0.205263673035917,0.218816291314048,1.10757364789229,1.12022305273207,LG,near_source,1,0,0,1
0.190219302172334,0.190253576752171,0.190380754119997,1.13060100291599,1.13076573321037,1.13104336823789,NOFAULT,near_load,0,0,0,0
0.545040858459704,0.161259932573316,0.213776029470374,0.357405991113735,1.10034539317048,1.13066273414694,LG,mid_line,1,0,0,1
0.190313711193631,0.190239282610658,0.190333630694137,1.13070111981467,1.13115059814838,1.13170334726384,NOFAULT,near_load,0,0,0,0
0.573643082073481,0.191078475438122,0.607861300122857,0.451895865116247,1.11145898288035,0.583115939587786,LLG,near_source,1,0,1,1
0.68602833032501,0.5453725819267,0.190376889895586,0.567245134225663,0.663552786511296,1.13087420478419,LL,mid_line,1,1,0,0
0.919874960758231,0.852170985593391,0.163339393538141,0.441844777031473,0.439050113346898,1.09428624577926,LLG,near_source,1,1,0,1
0.406119412574249,0.159664917398622,0.225512959719237,0.535706357512997,1.08670410426472,1.14362103844698,LG,near_load,1,0,0,1
0.189884831688266,0.190165166819482,0.190112582469229,1.12895495373775,1.12952117270909,1.13060793389955,NOFAULT,near_load,0,0,0,0
0.821498600174818,0.735439783707712,0.706808106369533,0.200595102018029,0.256423292082699,0.271185263710321,LLLG,mid_line,1,1,1,1
0.194342097322673,0.827465180048629,0.162357489360746,1.11056751463151,0.0865879207881144,1.1129699229175,LG,near_source,0,1,0,1
0.622284957529227,0.600972954376771,0.632880709695557,0.494874758908888,0.484961019449,0.50556614842026,LLLG,mid_line,1,1,1,1
1.03980394233954,0.805984709459015,0.728955198800214,0.301956717450927,1.06012613251311,1.22935549062433,LLLG,mid_line,1,1,1,1
0.69885381401631,0.644978523766362,0.68020630731524,0.240372462773784,0.268081810898722,0.274070189550652,LLL,mid_line,1,1,1,0
0.190238601131234,0.190265219674215,0.19024225793015,1.13104258832589,1.13072148139629,1.13091025362644,NOFAULT,near_load,0,0,0,0
0.745120141929686,0.565177985555905,0.650941506312391,0.3888555044646,0.722811010677549,0.75972820944379,LLL,near_load,1,1,1,0
0.704207759382669,0.623584378911903,0.187436224195969,0.254362507724896,0.334007664356854,1.10401920840931,LLG,mid_line,1,1,0,1
0.190171095235079,0.190601775584698,0.189707307492835,1.12657295402486,1.12470211115168,1.13032885420614,NOFAULT,near_load,0,0,0,0
0.171871995810364,0.218276701101986,0.44875693352658,1.17002488896449,1.08107776205111,0.737926850557978,LG,near_load,0,0,1,1
0.178525954494206,0.742823085406728,0.703603222724923,1.10122802505562,0.195644865338571,0.200211753915013,LLG,near_source,0,1,1,1
0.775537829233876,0.639125149229283,0.728444727271799,0.243977827459136,0.268308218425309,0.276405112628861,LLLG,mid_line,1,1,1,1
0.654806519488328,0.500598616582967,0.190318497068637,0.562405635524547,0.660387715281101,1.13076538750399,LL,mid_line,1,1,0,0
0.165894785969173,0.217371127468423,0.480930018643567,1.09835623458011,1.13905577962107,0.487438210479367,LG,mid_line,0,0,1,1
0.617361659727529,0.452375876366372,0.190452951001457,0.595403467280838,0.634562666993535,1.13081044810688,LL,mid_line,1,1,0,0
0.619909123937101,0.619854091661431,0.620416293813851,0.33895371936826,0.338804469663332,0.339293453498373,LLL,mid_line,1,1,1,0
0.786795365348194,0.590746419522641,0.648745302653899,0.374600814283294,0.673912042439494,0.708683485334208,LLL,near_load,1,1,1,0
0.190231247744413,0.190185589870971,0.190404882271747,1.13070180007032,1.13123590662268,1.13114781159625,NOFAULT,near_load,0,0,0,0
0.190283176371151,0.190670201155832,0.190364471057734,1.12821501638841,1.12333151474806,1.13545764549028,NOFAULT,near_load,0,0,0,0
0.605756450339697,0.190164701069148,0.77128944240334,0.661291513876681,1.13133548765214,0.625601100346431,LL,near_source,1,0,1,0
0.558445703889485,0.190153074066551,0.741875191518453,0.401357413755316,1.13067376086513,0.79247813984574,LL,near_source,1,0,1,0
0.656808870807961,0.190257582993701,0.807115368755211,0.645949400936694,1.13092542895073,0.724401064398749,LL,near_source,1,0,1,0
0.882359318084693,0.821195034713456,0.868917159680533,0.142199321202813,0.717139975420543,0.858282066208575,LLLG,near_source,1,1,1,1
0.845347409360005,0.825479968337238,0.806704757253335,0.0819047087148405,0.349292104233741,0.406312605438351,LLL,near_source,1,1,1,0
0.813229289952166,0.796508982741102,0.803393213657824,0.0919239769108778,0.177566976565152,0.201068930888649,LLL,near_source,1,1,1,0
0.666322384328045,0.649002244112223,0.659130338123541,0.23945307176605,0.24259930606862,0.243133415877909,LLLG,mid_line,1,1,1,1
1.07922943421818,0.934410812430059,0.190155588309036,0.739468944500902,0.997590448479362,1.13136829942708,LL,near_source,1,1,0,0
0.204895883335589,0.662511705237223,0.161269102918524,1.12021791849404,0.217036238421477,1.10977698742819,LG,near_source,0,1,0,1
0.837635467457702,0.83270937595335,0.846692826447278,0.138403663553954,0.447793581259022,0.579742079879349,LLLG,near_source,1,1,1,1
0.677422630655286,0.190220627225719,0.797477267231102,0.732512997447491,1.13087061038373,0.693152490013571,LL,mid_line,1,0,1,0
0.190141041831792,0.190286779344581,0.190346627438253,1.13057566855215,1.13096173506692,1.130802548394,NOFAULT,near_load,0,0,0,0
0.217328035667008,0.506542935777055,0.161405282471364,1.13969335547826,0.437562631689787,1.10075624966046,LG,mid_line,0,1,0,1
0.867717596505691,0.733838697673538,0.19026124545994,0.624072536505218,0.653051372899511,1.13067104954576,LL,mid_line,1,1,0,0
0.7094921665541,0.603997173105184,0.193530114347688,0.368806439811567,0.450079064682412,1.11109419251484,LLG,mid_line,1,1,0,1
1.03043732879615,0.16108040277634,0.200210356939577,0.134550383913402,1.10849764382419,1.12012460950562,LG,near_source,1,0,0,1
0.641226727227313,0.527923348499826,0.193448552476692,0.340965282105456,0.432438565175759,1.10676182612576,LLG,mid_line,1,1,0,1
1.17673996877887,0.965776758415757,0.878626977527765,0.11717535673283,0.352318386551274,0.405950987093327,LLLG,near_source,1,1,1,1
0.767919740200264,0.170291540432132,0.806194218871929,0.245614272657779,1.09795355442569,0.2852634041448,LLG,near_source,1,0,1,1
0.715033059743044,0.596552334173891,0.193490691654959,0.363200546469705,0.442806633699927,1.10691601392043,LLG,mid_line,1,1,0,1
0.190397720567933,0.19033891258977,0.190277428258275,1.13032620401874,1.12985269321607,1.13044064419085,NOFAULT,near_source,0,0,0,0
0.194743141510083,0.815435510850555,0.161778880660419,1.11541637317869,0.144619310974654,1.11211312171188,LG,near_source,0,1,0,1
0.190213908959999,0.703521178143308,0.540266588737256,1.13049093163122,0.586732665686149,0.578867080177761,LL,near_source,0,1,1,0
0.77888629578446,0.789233317257841,0.788100557496371,0.0896535754770764,0.176635295540451,0.191074886445742,LLL,near_source,1,1,1,0
0.639106203046215,0.548552463767146,0.193543154710131,0.331569886950523,0.426531669924504,1.10597710742051,LLG,mid_line,1,1,0,1
0.542112739708538,0.364544433818175,0.19008714655268,0.705031547821604,0.633152787239833,1.13169914214864,LL,near_load,1,1,0,0
0.190511064577326,0.190609550806242,0.190667121270846,1.13060345131883,1.13088592866427,1.13084930069137,NOFAULT,mid_line,0,0,0,0
0.818904396040819,0.768391758947484,0.77362044278379,0.147200493166187,0.126533666099609,0.139373757027677,LLL,near_source,1,1,1,0
0.582883778312871,0.429031773427732,0.190147989647392,0.603618520535809,0.726109615458148,1.13110814534717,LL,near_load,1,1,0,0
0.868807811773288,0.80112569154502,0.841326288927457,0.0803804947865774,0.265584633501826,0.318884288868449,LLL,near_source,1,1,1,0
0.631580864739898,0.518736108482117,0.193494098623263,0.329452085051178,0.423617503118677,1.10602491320714,LLG,mid_line,1,1,0,1
0.636156128348802,0.620642385128558,0.621611504016244,0.280215005667072,0.279273735470814,0.279665155653253,LLL,mid_line,1,1,1,0
0.782520353230397,0.779780308135602,0.782590793311829,0.308708633858327,0.345142392989442,0.335428154477522,LLL,near_source,1,1,1,0
0.207905353422348,0.635907637164154,0.164111407297111,1.12659321382205,0.375346635843368,1.10525089737022,LG,near_source,0,1,0,1
0.493144791606245,0.190168519883607,0.631687414300639,0.744620099484178,1.13091070966849,0.620710990478556,LL,near_load,1,0,1,0
0.545452488419384,0.391526252473293,0.190149570937967,0.611802308239359,0.68772263617879,1.13106624233529,LL,near_load,1,1,0,0
0.582161844656879,0.190160957632413,0.766257590295021,0.473102315440876,1.13127921696287,0.877461485213169,LL,near_source,1,0,1,0
0.418712290462,0.159527002632085,0.225640048543703,0.535742764918024,1.08677849176737,1.14391464196153,LG,near_load,1,0,0,1
0.595365390951138,0.583163677137168,0.601619382994016,0.308513388987804,0.31107878345257,0.313997150352847,LLL,near_load,1,1,1,0
0.190195566702759,0.623428913232891,0.466610225149901,1.13125130907824,1.00550388660533,1.08717404132297,LL,mid_line,0,1,1,0
